BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2016;590000469;590781662;N2340;0;1;1.79;;;;
PERINAT_P;2016;590000469;590781662;N2800;18;0;18.31;;;;
PERINAT_P;2016;590000469;590781662;N280H;6;0;6;;;;
PERINAT_P;2016;590000535;590781803;M1030;;;;1;0;0;
PERINAT_P;2016;590000535;590781803;M1140;5;;1.75;1;1;;
PERINAT_P;2016;590000535;590781803;M2050;4;;0.8;0;1;;
PERINAT_P;2016;590000535;590781803;MIVG;;1;0.1;;;;
PERINAT_P;2016;590000535;590781803;N2340;14;1;12.76;;;;
PERINAT_P;2016;590000535;590781803;N2700;1;;0.8;;;;
PERINAT_P;2016;590000535;590781803;N2800;3;1;4.05;;;;
PERINAT_P;2016;590000535;590781803;N280H;3;1;4.05;;;;
PERINAT_P;2016;590000592;590782165;M1030;4;1;4.66;0;1;0;0
PERINAT_P;2016;590000592;590782165;M1140;0;4;1.55;0;1;;
PERINAT_P;2016;590000592;590782165;M2050;2;5;4.72;0;1;;
PERINAT_P;2016;590000592;590782165;MIVG;0;2;0.7;;;;
PERINAT_P;2016;590000592;590782165;N2340;2;0;1.93;;;;
PERINAT_P;2016;590000592;590782165;N2800;13;8;19.25;;;;
PERINAT_P;2016;590000592;590782165;N280H;13;8;19.25;;;;
PERINAT_P;2016;590000618;590782215;M1140;9;0;8.72;;;;
PERINAT_P;2016;590000618;590782215;M2050;13;0;9.12;;;;
PERINAT_P;2016;590000618;590782215;MIVG;6;1;1.61;;;;
PERINAT_P;2016;590000618;590782215;N2340;23;28;47.08;;;;
PERINAT_P;2016;590000618;590782215;N2700;1;2;2.1;;;;
PERINAT_P;2016;590000618;590782215;N2800;29;11;35.78;;;;
PERINAT_P;2016;590000618;590782215;N280H;26;5;26.42;;;;
PERINAT_P;2016;590000758;590782637;M1030;;;0.9;1;0;0;0
PERINAT_P;2016;590000758;590782637;M1140;;9;1.92;0;1;;
PERINAT_P;2016;590000758;590782637;M2050;4;4;5.7;1;0;;
PERINAT_P;2016;590000758;590782637;MIVG;;4;0.46;;;;
PERINAT_P;2016;590000758;590782637;N2340;2;1;2.7;;;;
PERINAT_P;2016;590000758;590782637;N2800;17;18;27.84;;;;
PERINAT_P;2016;590000774;590782652;M1140;0;6;0.6;;;;
PERINAT_P;2016;590000774;590782652;M2050;6;;5.1;;;;
PERINAT_P;2016;590000774;590782652;N2340;4;;3.3;;;;
PERINAT_P;2016;590000774;590782652;N2800;19;;17.2;;;;
PERINAT_P;2016;590000774;590782652;N280H;6;;5.94;;;;
PERINAT_P;2016;590006607;590780193;M1030;;;;1;0;1;0
PERINAT_P;2016;590006607;590780193;M1140;16;4;14.16;1;1;;
PERINAT_P;2016;590006607;590780193;M2050;13;4;11.61;1;0;;
PERINAT_P;2016;590006607;590780193;N2340;62;71;114.91;;;;
PERINAT_P;2016;590006607;590780193;N2700;0;2;1.63;;;;
PERINAT_P;2016;590006607;590780193;N2800;40;28;63.47;;;;
PERINAT_P;2016;590046538;590781415;M1030;;8;2.01;1;0;1;
PERINAT_P;2016;590046538;590781415;M1140;2;1;2.92;1;0;;
PERINAT_P;2016;590046538;590781415;M2050;5;1;6.63;1;0;;
PERINAT_P;2016;590046538;590781415;MIVG;;4;0.77;;;;
PERINAT_P;2016;590046538;590781415;N2340;5;5;9.65;;;;
PERINAT_P;2016;590046538;590781415;N2800;25;8;30.15;;;;
PERINAT_P;2016;590052056;590051801;M1030;;11;3.26;;;;
PERINAT_P;2016;590052056;590051801;M1140;;3;1.5;;;;
PERINAT_P;2016;590052056;590051801;M2050;1;5;2.66;;;;
PERINAT_P;2016;590052056;590051801;N2340;2;2;2.49;;;;
PERINAT_P;2016;590052056;590051801;N2700;1;;0.96;;;;
PERINAT_P;2016;590052056;590051801;N2800;6;4;8.95;;;;
PERINAT_P;2016;590052056;590051801;N280H;6;3;8.41;;;;
PERINAT_P;2016;590780268;590053955;M1030;5;;;1;0;1;0
PERINAT_P;2016;590780268;590053955;M1140;;7;;0;1;;
PERINAT_P;2016;590780268;590053955;M2050;8;2;;1;0;;
PERINAT_P;2016;590780268;590053955;N2340;8;1;8.8;;;;
PERINAT_P;2016;590780268;590053955;N2700;1;;1;;;;
PERINAT_P;2016;590780268;590053955;N2800;12;11;18;;;;
PERINAT_P;2016;590780268;590053955;N280H;10;7;14.4;;;;
PERINAT_P;2016;590780268;590053955;N3120;;1;0.5;;;;
PERINAT_P;2016;590782298;590000675;M1030;5;4;7;;;;
PERINAT_P;2016;590782298;590000675;M1140;3;;2;;;;
PERINAT_P;2016;590782298;590000675;M2050;5;;5;;;;
PERINAT_P;2016;590782298;590000675;N2800;10;3;12.31;;;;
PERINAT_P;2016;590782298;590000675;N280H;4;1;4.9;;;;
PERINAT_P;2016;590782553;590000741;M1030;15;;;1;;1;
PERINAT_P;2016;590782553;590000741;M1140;;5;;;1;;
PERINAT_P;2016;590782553;590000741;M2050;12;;;1;;;
PERINAT_P;2016;590782553;590000741;N2340;1;1;1.8;;;;
PERINAT_P;2016;590782553;590000741;N2700;;1;0.5;;;;
PERINAT_P;2016;590782553;590000741;N2800;4;35;25.6;;;;
PERINAT_P;2016;590782553;590000741;N280H;2;22;14.1;;;;
PERINAT_P;2016;590791562;590782421;M1140;5;3;6.82;;;;
PERINAT_P;2016;590791562;590782421;M2050;7;4;9.09;;;;
PERINAT_P;2016;590791562;590782421;MIVG;1;2;1.53;;;;
PERINAT_P;2016;590791562;590782421;N2340;27;13;36.3;;;;
PERINAT_P;2016;590791562;590782421;N2700;;1;0.9;;;;
PERINAT_P;2016;590791562;590782421;N2800;27;14;37.9;;;;
PERINAT_P;2016;590791562;590782421;N280H;23;9;31.3;;;;
PERINAT_P;2016;590797353;590051801;M1030;4;;3.17;;;;
PERINAT_P;2016;590797353;590051801;M1140;4;1;4.73;;;;
PERINAT_P;2016;590797353;590051801;M2050;7;7;8.63;;;;
PERINAT_P;2016;590797353;590051801;N2340;20;25;35.24;;;;
PERINAT_P;2016;590797353;590051801;N2800;10;41;33.84;;;;
PERINAT_P;2016;590797353;590051801;N280H;1;4;2.09;;;;
PERINAT_P;2016;590804696;590781902;M1030;1;;0.8;1;1;0;0
PERINAT_P;2016;590804696;590781902;M1140;6;1;2.12;0;1;;
PERINAT_P;2016;590804696;590781902;M2050;8;;8;1;0;;
PERINAT_P;2016;590804696;590781902;MIVG;;2;0.9;;;;
PERINAT_P;2016;590804696;590781902;N2340;5;6;9.45;;;;
PERINAT_P;2016;590804696;590781902;N2700;;2;0.41;;;;
PERINAT_P;2016;590804696;590781902;N2800;11;18;23.87;;;;
PERINAT_P;2016;590804696;590781902;N280H;5;10;14.8;;;;
PERINAT_P;2016;590804696;590781902;N3120;;1;0.28;;;;
PERINAT_P;2016;590813382;590000386;M1030;5;;5;1;;;
PERINAT_P;2016;590813382;590000386;M1140;1;2;2;;1;;
PERINAT_P;2016;590813382;590000386;M2050;4;1;4.5;1;;;
PERINAT_P;2016;590813382;590000386;N2340;;2;1.23;;;;
PERINAT_P;2016;590813382;590000386;N2800;10;3;11.13;;;;
PERINAT_P;2016;590813382;590000386;N280H;;4;1.65;;;;
PERINAT_P;2016;590813507;590000485;M1030;;4;3;1;1;0;0
PERINAT_P;2016;590813507;590000485;M1140;2;1;2.2;0;1;;
PERINAT_P;2016;590813507;590000485;M2050;2;2;3;;1;;
PERINAT_P;2016;590813507;590000485;MIVG;2;1;1.5;;;;
PERINAT_P;2016;590813507;590000485;N2700;;1;0.5;;;;
PERINAT_P;2016;590813507;590000485;N2800;10;3;9.56;;;;
PERINAT_P;2016;590813507;590000485;N280H;10;3;9.56;;;;
PERINAT_P;2016;590816310;590000048;M1030;5;;5;;1;;0
PERINAT_P;2016;590816310;590000048;M1140;4;;4;;1;;
PERINAT_P;2016;590816310;590000048;M2050;7;;7;;1;;
PERINAT_P;2016;590816310;590000048;N2340;2;1;2.55;;;;
PERINAT_P;2016;590816310;590000048;N2700;;1;0.68;;;;
PERINAT_P;2016;590816310;590000048;N2800;7;18;15.01;;;;
PERINAT_P;2016;590816310;590000048;N280H;6;6;8.94;;;;
PERINAT_P;2016;590816310;590000048;N3120;;1;0.5;;;;
PERINAT_P;2016;590817839;590053955;M1030;;4;;0;1;0;1
PERINAT_P;2016;590817839;590053955;M1140;;4;;0;1;;
PERINAT_P;2016;590817839;590053955;M2050;3;3;;0;1;;
PERINAT_P;2016;590817839;590053955;N2700;;1;0.1;;;;
PERINAT_P;2016;590817839;590053955;N2800;6;5;8.5;;;;
PERINAT_P;2016;590817839;590053955;N280H;5;5;2;;;;
PERINAT_P;2016;590817839;590053955;N3120;;1;0.1;;;;
PERINAT_P;2016;600000053;600101984;M1030;8;2;8.87;1;0;0;0
PERINAT_P;2016;600000053;600101984;M1140;2;2;0.89;1;0;;
PERINAT_P;2016;600000053;600101984;M2050;8;7;10.3;1;1;;
PERINAT_P;2016;600000053;600101984;MIVG;1;;0.3;;;;
PERINAT_P;2016;600000053;600101984;N2340;4;2;5.7;;;;
PERINAT_P;2016;600000053;600101984;N2700;;1;0.5;;;;
PERINAT_P;2016;600000053;600101984;N2800;15;5;19.1;;;;
PERINAT_P;2016;600000053;600101984;N280H;15;5;19.1;;;;
PERINAT_P;2016;600000053;600101984;N3120;;1;0.2;;;;
PERINAT_P;2016;600000186;600100648;M1030;2;3;2.9;0;1;;
PERINAT_P;2016;600000186;600100648;M1140;1;;1;0;1;;
PERINAT_P;2016;600000186;600100648;M2050;4;3;4.5;0;1;;
PERINAT_P;2016;600000186;600100648;N2700;;1;0.5;;;;
PERINAT_P;2016;600000186;600100648;N2800;6;4;8.8;;;;
PERINAT_P;2016;600000186;600100648;N280H;6;4;8.8;;;;
PERINAT_P;2016;600000194;600100713;M1140;5;1;3.32;1;1;;
PERINAT_P;2016;600000194;600100713;M2050;5;;0.94;1;0;;
PERINAT_P;2016;600000194;600100713;N2340;19;4;20.74;;;;
PERINAT_P;2016;600000194;600100713;N2700;;1;0.8;;;;
PERINAT_P;2016;600000194;600100713;N2800;20;12;29.37;;;;
PERINAT_P;2016;600000194;600100713;N280H;20;12;29.37;;;;
PERINAT_P;2016;600000285;600100721;M1140;1;;0.97;0;0;;
PERINAT_P;2016;600000285;600100721;M2050;6;;1.1;0;0;;
PERINAT_P;2016;600000285;600100721;MIVG;6;;1.1;;;;
PERINAT_P;2016;600000285;600100721;N2800;;;0.55;;;;
PERINAT_P;2016;600000285;600100721;N280H;;;0.55;;;;
PERINAT_P;2016;600000467;600101984;M1030;7;;6.5;1;0;;
PERINAT_P;2016;600000467;600101984;M1140;10;1;3.31;1;0;;
PERINAT_P;2016;600000467;600101984;M2050;7;;6.16;1;1;;
PERINAT_P;2016;600000467;600101984;MIVG;;;0.22;;;;
PERINAT_P;2016;600000467;600101984;N2340;22;8;28.1;;;;
PERINAT_P;2016;600000467;600101984;N2700;1;1;1.38;;;;
PERINAT_P;2016;600000467;600101984;N2800;9;19;20.78;;;;
PERINAT_P;2016;600000467;600101984;N280H;9;19;20.78;;;;
PERINAT_P;2016;600000467;600101984;N3120;;1;0.5;;;;
PERINAT_P;2016;600100754;600000228;M1030;6;2;7;;;;
PERINAT_P;2016;600100754;600000228;M1140;3;;3;;;;
PERINAT_P;2016;600100754;600000228;M2050;4;1;4.5;;;;
PERINAT_P;2016;600100754;600000228;N2700;;1;0.3;;;;
PERINAT_P;2016;600100754;600000228;N2800;17;3;14.25;;;;
PERINAT_P;2016;600100754;600000228;N280H;8;3;7.21;;;;
PERINAT_P;2016;600100754;600000228;N3120;;2;0.3;;;;
PERINAT_P;2016;600113476;600100721;M1140;3;2;3.66;1;0;;
PERINAT_P;2016;600113476;600100721;M2050;8;2;10.12;1;0;;
PERINAT_P;2016;600113476;600100721;MIVG;8;2;0.11;;;;
PERINAT_P;2016;600113476;600100721;N2340;5;2;6.44;;;;
PERINAT_P;2016;600113476;600100721;N2700;;1;0.8;;;;
PERINAT_P;2016;600113476;600100721;N2800;16;15;25.72;;;;
PERINAT_P;2016;600113476;600100721;N280H;16;15;25.72;;;;
PERINAT_P;2016;610000044;610780074;M1030;0;0;0.05;;;;
PERINAT_P;2016;610000044;610780074;M1140;1;;0.4;0;1;;
PERINAT_P;2016;610000044;610780074;M2050;2;1;3.45;0;1;;
PERINAT_P;2016;610000044;610780074;N2340;1;1;1.8;;;;
PERINAT_P;2016;610000044;610780074;N2800;11;7;14.58;;;;
PERINAT_P;2016;610000044;610780074;N280H;5;4;7.29;;;;
PERINAT_P;2016;610000051;610780082;M1030;;;;1;;;
PERINAT_P;2016;610000051;610780082;M1140;5;;5;1;;;
PERINAT_P;2016;610000051;610780082;M2050;4;;4;;1;;
PERINAT_P;2016;610000051;610780082;N2340;;5;5.13;;;;
PERINAT_P;2016;610000051;610780082;N2800;14;8;20.89;;;;
PERINAT_P;2016;610000069;610780090;M1030;1;;0.1;1;0;0;0
PERINAT_P;2016;610000069;610780090;M1140;1;;0.47;0;1;;
PERINAT_P;2016;610000069;610780090;M2050;1;;0.12;0;1;;
PERINAT_P;2016;610000069;610780090;MIVG;1;;0.02;;;;
PERINAT_P;2016;610000069;610780090;N2340;1;4;3.17;;;;
PERINAT_P;2016;610000069;610780090;N2800;7;7;12.96;;;;
PERINAT_P;2016;610000069;610780090;N280H;1;;1;;;;
PERINAT_P;2016;610000119;610780165;M1140;0;0;0;1;;;
PERINAT_P;2016;610000119;610780165;M2050;5;2;4.67;;;;
PERINAT_P;2016;610000119;610780165;N2340;0;0;0.08;;;;
PERINAT_P;2016;610000119;610780165;N2700;1;0;0.5;;;;
PERINAT_P;2016;610000119;610780165;N2800;12;7;15.36;;;;
PERINAT_P;2016;610000119;610780165;N280H;12;7;15.36;;;;
PERINAT_P;2016;610780116;610790594;M2050;;1;0.6;0;0;;
PERINAT_P;2016;610780116;610790594;N2800;;2;1.15;;;;
PERINAT_P;2016;620000034;620100057;M1140;7;;8.4;1;0;;
PERINAT_P;2016;620000034;620100057;M2050;10;;5.4;1;0;;
PERINAT_P;2016;620000034;620100057;MIVG;1;2;1.26;;;;
PERINAT_P;2016;620000034;620100057;N2340;26;14;35.37;;;;
PERINAT_P;2016;620000034;620100057;N2700;1;;1;;;;
PERINAT_P;2016;620000034;620100057;N2800;31;12;35.66;;;;
PERINAT_P;2016;620000034;620100057;N280H;16;2;14.84;;;;
PERINAT_P;2016;620000034;620100057;N3120;;1;0.1;;;;
PERINAT_P;2016;620000224;620100651;M1140;5;;3.43;0;0;;
PERINAT_P;2016;620000224;620100651;M2050;9;;8.73;1;0;;
PERINAT_P;2016;620000224;620100651;N2340;1;1;1.75;;;;
PERINAT_P;2016;620000224;620100651;N2800;10;10;19.23;;;;
PERINAT_P;2016;620000257;620100685;M1140;8;3;9.3;1;0;;
PERINAT_P;2016;620000257;620100685;M2050;9;5;10.6;1;0;;
PERINAT_P;2016;620000257;620100685;MIVG;;3;1.3;;;;
PERINAT_P;2016;620000257;620100685;N2340;34;8;40.4;;;;
PERINAT_P;2016;620000257;620100685;N2800;32;19;45.5;;;;
PERINAT_P;2016;620000257;620100685;N280H;32;19;22.5;;;;
PERINAT_P;2016;620000257;620100685;N3120;;1;0.25;;;;
PERINAT_P;2016;620000323;620101337;M1140;6;2;6.48;;;;
PERINAT_P;2016;620000323;620101337;M2050;11;2;12.17;;;;
PERINAT_P;2016;620000323;620101337;N2340;6;47;47.44;;;;
PERINAT_P;2016;620000323;620101337;N2700;;1;0.2;;;;
PERINAT_P;2016;620000323;620101337;N2800;10;38;35.68;;;;
PERINAT_P;2016;620000349;620101360;M1030;;7;1.28;1;0;0;
PERINAT_P;2016;620000349;620101360;M1140;;5;2.12;0;1;;
PERINAT_P;2016;620000349;620101360;M2050;;7;4.67;1;0;;
PERINAT_P;2016;620000349;620101360;MIVG;;3;0.25;;;;
PERINAT_P;2016;620000349;620101360;N2340;0;6;3.88;;;;
PERINAT_P;2016;620000349;620101360;N2800;13;10;19.51;;;;
PERINAT_P;2016;620000653;620103440;M1030;6;0;0.6;1;1;0;0
PERINAT_P;2016;620000653;620103440;M1140;5;7;1.9;1;0;;
PERINAT_P;2016;620000653;620103440;M2050;10;0;3.3;1;0;;
PERINAT_P;2016;620000653;620103440;MIVG;3;0;0.7;;;;
PERINAT_P;2016;620000653;620103440;N2340;9;9;12.75;;;;
PERINAT_P;2016;620000653;620103440;N2800;15;8;21.9;;;;
PERINAT_P;2016;620000653;620103440;N280H;14;6;17.2;;;;
PERINAT_P;2016;620003202;620103432;M1140;;1;0.54;0;1;;
PERINAT_P;2016;620003202;620103432;M2050;6;1;6.54;0;1;;
PERINAT_P;2016;620003202;620103432;MIVG;;1;0.08;;;;
PERINAT_P;2016;620003202;620103432;N2340;1;;1;;;;
PERINAT_P;2016;620003202;620103432;N2700;;1;0.25;;;;
PERINAT_P;2016;620003202;620103432;N2800;8;7;13.43;;;;
PERINAT_P;2016;620003202;620103432;N280H;2;8;6.41;;;;
PERINAT_P;2016;620003202;620103432;N3120;;1;0.12;;;;
PERINAT_P;2016;620003350;620001834;M1140;3;1;0.79;;;;
PERINAT_P;2016;620003350;620001834;M2050;5;1;5.7;;;;
PERINAT_P;2016;620003350;620001834;N2340;1;2;2.45;;;;
PERINAT_P;2016;620003350;620001834;N2800;17;4;18.48;;;;
PERINAT_P;2016;620003350;620001834;N280H;2;2;2;;;;
PERINAT_P;2016;620025346;620001834;M1140;;3;1.01;0;0;;
PERINAT_P;2016;620025346;620001834;M2050;3;4;4.84;;;;
PERINAT_P;2016;620025346;620001834;N2340;2;1;2.5;;;;
PERINAT_P;2016;620025346;620001834;N2700;;1;0.68;;;;
PERINAT_P;2016;620025346;620001834;N2800;13;6;17.72;;;;
PERINAT_P;2016;620025346;620001834;N280H;;;1;;;;
PERINAT_P;2016;620100099;620014779;M1030;3;;1.5;0;0;;
PERINAT_P;2016;620100099;620014779;M1140;3;;3;0;0;;
PERINAT_P;2016;620100099;620014779;M2050;5;;5;0;0;;
PERINAT_P;2016;620100099;620014779;N2340;1;;0.5;;;;
PERINAT_P;2016;620100099;620014779;N2700;1;;0.33;;;;
PERINAT_P;2016;620100099;620014779;N2800;14;;10.29;;;;
PERINAT_P;2016;620100099;620014779;N280H;14;;10.29;;;;
PERINAT_P;2016;620100735;620000265;M1030;;;;0;1;;
PERINAT_P;2016;620100735;620000265;M1140;2;;2;0;1;;
PERINAT_P;2016;620100735;620000265;M2050;3;1;3.5;0;1;;
PERINAT_P;2016;620100735;620000265;N2340;9;4;9.28;;;;
PERINAT_P;2016;620100735;620000265;N2800;6;3;7.63;;;;
PERINAT_P;2016;620100735;620000265;N280H;6;3;6.63;;;;
PERINAT_P;2016;620118513;620002915;M1030;;7;3.5;;;;
PERINAT_P;2016;620118513;620002915;M1140;;4;2.5;;;;
PERINAT_P;2016;620118513;620002915;M2050;5;2;6;;;;
PERINAT_P;2016;620118513;620002915;MIVG;1;3;2.5;;;;
PERINAT_P;2016;620118513;620002915;N2340;2;;2;;;;
PERINAT_P;2016;620118513;620002915;N2700;1;;0.1;;;;
PERINAT_P;2016;620118513;620002915;N2800;5;7;8.75;;;;
PERINAT_P;2016;620118513;620002915;N280H;7;;6.4;;;;
PERINAT_P;2016;620118513;620002915;N3120;1;;0.5;;;;
PERINAT_P;2016;630000412;630780997;M1140;;2;0.23;;;;
PERINAT_P;2016;630000412;630780997;M2050;;2;0.7;;;;
PERINAT_P;2016;630000412;630780997;N2800;;4;1.6;;;;
PERINAT_P;2016;630000420;630781003;M1140;1;1;1.4;0;1;;
PERINAT_P;2016;630000420;630781003;M2050;4;2;4.8;;;;
PERINAT_P;2016;630000420;630781003;N2700;;1;0.2;;;;
PERINAT_P;2016;630000420;630781003;N2800;5;12;14.23;;;;
PERINAT_P;2016;630000420;630781003;N280H;4;11;11.93;;;;
PERINAT_P;2016;630000446;630781029;M1140;2;;1.15;1;1;;
PERINAT_P;2016;630000446;630781029;M2050;5;1;5.4;1;1;;
PERINAT_P;2016;630000446;630781029;N2800;6;11;13.8;;;;
PERINAT_P;2016;630000446;630781029;N280H;6;11;13.8;;;;
PERINAT_P;2016;630781268;630780989;M1140;6;6;6.33;1;1;;
PERINAT_P;2016;630781268;630780989;M2050;12;2;3.38;0;0;;
PERINAT_P;2016;630781268;630780989;N2340;31;18;45.75;;;;
PERINAT_P;2016;630781268;630780989;N2800;56;27;71.47;;;;
PERINAT_P;2016;630781268;630780989;N280H;45;22;55.96;;;;
PERINAT_P;2016;630781839;630000826;M1030;;;;1;;1;
PERINAT_P;2016;630781839;630000826;M1140;2;1;2.5;;1;;
PERINAT_P;2016;630781839;630000826;M2050;;;;1;;;
PERINAT_P;2016;630781839;630000826;N2340;4;5;7.7;;;;
PERINAT_P;2016;630781839;630000826;N2700;;2;1;;;;
PERINAT_P;2016;630781839;630000826;N2800;22;15;30.62;;;;
PERINAT_P;2016;630781839;630000826;N3120;;1;0.5;;;;
PERINAT_P;2016;640000162;640780417;M1030;0;0;0;1;0;;0
PERINAT_P;2016;640000162;640780417;M1140;0;3;2.4;1;0;;
PERINAT_P;2016;640000162;640780417;M2050;2;10;4.14;1;0;;
PERINAT_P;2016;640000162;640780417;MIVG;0;2;0.3;;;;
PERINAT_P;2016;640000162;640780417;N2340;1;1;1.95;;;;
PERINAT_P;2016;640000162;640780417;N2700;0;5;1.07;;;;
PERINAT_P;2016;640000162;640780417;N2800;15;21;28.59;;;;
PERINAT_P;2016;640000162;640780417;N280H;15;21;28.59;;;;
PERINAT_P;2016;640000402;640780813;M1140;;1;0.5;0;0;;
PERINAT_P;2016;640000402;640780813;M2050;1;;1;0;0;;
PERINAT_P;2016;640000402;640780813;N2800;;4;3;;;;
PERINAT_P;2016;640000410;640780821;M1030;;;;1;0;0;
PERINAT_P;2016;640000410;640780821;M1140;0;0;0.57;0;1;;
PERINAT_P;2016;640000410;640780821;M2050;1;3;1.3;0;1;;
PERINAT_P;2016;640000410;640780821;MIVG;1;3;1.3;;;;
PERINAT_P;2016;640000410;640780821;N2800;4;8;4;;;;
PERINAT_P;2016;640000600;640781290;M1140;7;1;2.1;1;1;;
PERINAT_P;2016;640000600;640781290;M2050;5;;2.5;1;1;;
PERINAT_P;2016;640000600;640781290;N2340;14;16;23.48;;;;
PERINAT_P;2016;640000600;640781290;N2800;17;26;22.02;;;;
PERINAT_P;2016;640000600;640781290;N280H;4;4;6.13;;;;
PERINAT_P;2016;640015921;640780821;M1030;;;;1;0;0;
PERINAT_P;2016;640015921;640780821;M1140;0;0;0.53;;;;
PERINAT_P;2016;640015921;640780821;M2050;0;0;1.34;;;;
PERINAT_P;2016;640015921;640780821;MIVG;0;0;1.34;;;;
PERINAT_P;2016;640015921;640780821;N2800;0;0;3.76;;;;
PERINAT_P;2016;640015921;640780821;N280H;0;0;1;;;;
PERINAT_P;2016;640017646;640017638;M1030;0;0;0;;1;;
PERINAT_P;2016;640017646;640017638;M1140;1;3;1.59;;1;;
PERINAT_P;2016;640017646;640017638;M2050;0;0;0;;1;;
PERINAT_P;2016;640017646;640017638;N2800;4;6;7.18;;;;
PERINAT_P;2016;640017646;640017638;N280H;4;6;7.18;;;;
PERINAT_P;2016;640018206;640012209;N2800;12;9;16.84;;;;
PERINAT_P;2016;640018206;640012209;N280H;6;;6;;;;
PERINAT_P;2016;640780755;640780417;N2800;0;3;1.07;;;;
PERINAT_P;2016;640780755;640780417;N280H;0;3;1.07;;;;
PERINAT_P;2016;640780946;640000469;M1030;5;;5;;0;;
PERINAT_P;2016;640780946;640000469;M1140;1;8;4;0;1;;
PERINAT_P;2016;640780946;640000469;M2050;8;;8;1;0;;
PERINAT_P;2016;640780946;640000469;MIVG;6;;0.7;;;;
PERINAT_P;2016;640780946;640000469;N2340;2;5;5.05;;;;
PERINAT_P;2016;640780946;640000469;N2700;;1;0.5;;;;
PERINAT_P;2016;640780946;640000469;N2800;7;14;14.61;;;;
PERINAT_P;2016;640780946;640000469;N280H;7;14;14.61;;;;
PERINAT_P;2016;640780946;640000469;N3120;;1;0.5;;;;
PERINAT_P;2016;650000045;650780158;M2050;0;2;0.78;0;0;;
PERINAT_P;2016;650000417;650783160;M1030;;;;1;;0;0
PERINAT_P;2016;650000417;650783160;M1140;7;;7;1;0;;
PERINAT_P;2016;650000417;650783160;M2050;6;;5.6;0;1;;
PERINAT_P;2016;650000417;650783160;MIVG;;1;0.4;;;;
PERINAT_P;2016;650000417;650783160;N2340;3;4;4.84;;;;
PERINAT_P;2016;650000417;650783160;N2800;14;7;17.79;;;;
PERINAT_P;2016;650780679;650000243;M1140;2;1;2.5;;1;;
PERINAT_P;2016;650780679;650000243;M2050;;;;;1;;
PERINAT_P;2016;650780679;650000243;N2340;1;1;1.91;;;;
PERINAT_P;2016;650780679;650000243;N2700;;1;0.17;;;;
PERINAT_P;2016;650780679;650000243;N2800;7;4;9.75;;;;
PERINAT_P;2016;650780679;650000243;N280H;3;1;3.5;;;;
PERINAT_P;2016;650784218;650780174;M2050;;1;0.25;0;0;;
PERINAT_P;2016;650784218;650780174;N2800;1;1;2.43;;;;
PERINAT_P;2016;660000084;660780180;M1030;5;3;6.36;;;;
PERINAT_P;2016;660000084;660780180;M1140;6;1;6.8;;;;
PERINAT_P;2016;660000084;660780180;M2050;9;3;9.23;;;;
PERINAT_P;2016;660000084;660780180;MIVG;;2;0.5;;;;
PERINAT_P;2016;660000084;660780180;N2340;25;6;25.43;;;;
PERINAT_P;2016;660000084;660780180;N2700;1;;0.75;;;;
PERINAT_P;2016;660000084;660780180;N2800;33;9;38.45;;;;
PERINAT_P;2016;660780669;660000324;M1030;5;;5;1;0;1;0
PERINAT_P;2016;660780669;660000324;M1140;4;1;5;0;1;;
PERINAT_P;2016;660780669;660000324;M2050;7;;7;0;1;;
PERINAT_P;2016;660780669;660000324;MIVG;5;;5;;;;
PERINAT_P;2016;660780669;660000324;N2340;5;1;5.6;;;;
PERINAT_P;2016;660780669;660000324;N2700;;1;0.5;;;;
PERINAT_P;2016;660780669;660000324;N2800;21;7;23.1;;;;
PERINAT_P;2016;660780669;660000324;N280H;11;;11;;;;
PERINAT_P;2016;660780669;660000324;N3120;;1;0.3;;;;
PERINAT_P;2016;660780784;660000407;M1030;11;;11;;;;
PERINAT_P;2016;660780784;660000407;M1140;3;;3;;;;
PERINAT_P;2016;660780784;660000407;M2050;7;1;7.5;;;;
PERINAT_P;2016;660780784;660000407;N2340;2;2;3.3;;;;
PERINAT_P;2016;660780784;660000407;N2700;;1;0.5;;;;
PERINAT_P;2016;660780784;660000407;N2800;10;7;15.2;;;;
PERINAT_P;2016;660780784;660000407;N280H;6;2;7.5;;;;
PERINAT_P;2016;660780784;660000407;N3120;1;;1;;;;
PERINAT_P;2016;670000082;670780147;M1030;;6;6;;;;
PERINAT_P;2016;670000082;670780147;M1140;;5;5;0;0;;
PERINAT_P;2016;670000082;670780147;M2050;;16;16;0;;;
PERINAT_P;2016;670000082;670780147;MIVG;;16;16;;;;
PERINAT_P;2016;670000082;670780147;N2340;1;1;3.5;;;;
PERINAT_P;2016;670000082;670780147;N2700;;1;0.25;;;;
PERINAT_P;2016;670000082;670780147;N2800;11;9;16.4;;;;
PERINAT_P;2016;670000082;670780147;N280H;1;;1;;;;
PERINAT_P;2016;670000082;670780147;N3120;;1;0.4;;;;
PERINAT_P;2016;670000157;670780337;M1030;;;;1;0;0;0
PERINAT_P;2016;670000157;670780337;M1140;2;;2;1;0;;
PERINAT_P;2016;670000157;670780337;M2050;4;7;5.13;1;0;;
PERINAT_P;2016;670000157;670780337;N2340;6;7;13.42;;;;
PERINAT_P;2016;670000157;670780337;N2700;;1;0.25;;;;
