BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2017;580972685;580780096;N2700;;1;0.2;;;;
PERINAT_P;2017;580972685;580780096;N2800;1;2;2.39;;;;
PERINAT_P;2017;580972685;580780096;N3120;1;1;0.02;;;;
PERINAT_P;2017;580972693;580780039;M1140;;7;1.75;0;1;;
PERINAT_P;2017;580972693;580780039;M2050;;5;5.32;1;0;;
PERINAT_P;2017;580972693;580780039;N2340;5;1;5.5;;;;
PERINAT_P;2017;580972693;580780039;N2700;1;;1;;;;
PERINAT_P;2017;580972693;580780039;N2800;26;5;27.61;;;;
PERINAT_P;2017;580972693;580780039;N280H;20;5;7.62;;;;
PERINAT_P;2017;590000121;590780227;M1030;1;;1;1;0;;
PERINAT_P;2017;590000121;590780227;M1140;6;2;7.42;1;0;;
PERINAT_P;2017;590000121;590780227;M2050;6;4;7.7;;;;
PERINAT_P;2017;590000121;590780227;MIVG;;1;0.5;;;;
PERINAT_P;2017;590000121;590780227;N2340;5;1;5.7;;;;
PERINAT_P;2017;590000121;590780227;N2700;;;0.25;;;;
PERINAT_P;2017;590000121;590780227;N2800;21;17;33.91;;;;
PERINAT_P;2017;590000428;590781605;M1030;1;;1;0;1;0;0
PERINAT_P;2017;590000428;590781605;M1140;1;;0.2;0;1;;
PERINAT_P;2017;590000428;590781605;M2050;1;;1;0;1;;
PERINAT_P;2017;590000428;590781605;N2340;1;;1;;;;
PERINAT_P;2017;590000428;590781605;N2800;8;4;11.79;;;;
PERINAT_P;2017;590000428;590781605;N280H;8;2;10.49;;;;
PERINAT_P;2017;590000436;590781621;M1140;;2;1.1;0;0;;
PERINAT_P;2017;590000436;590781621;M2050;4;2;3.32;0;0;;
PERINAT_P;2017;590000436;590781621;N2800;9;6;11.08;;;;
PERINAT_P;2017;590000436;590781621;N280H;9;6;11.08;;;;
PERINAT_P;2017;590000469;590781662;M1030;0;0;0;0;1;0;0
PERINAT_P;2017;590000469;590781662;M1140;0;0;0;0;1;;
PERINAT_P;2017;590000469;590781662;M2050;0;0;0;0;1;;
PERINAT_P;2017;590000469;590781662;N2800;18;0;18.31;;;;
PERINAT_P;2017;590000469;590781662;N280H;6;0;6;;;;
PERINAT_P;2017;590000535;590781803;M1030;7;1;7.5;1;0;;
PERINAT_P;2017;590000535;590781803;M1140;7;1;7.82;1;1;;
PERINAT_P;2017;590000535;590781803;M2050;5;1;5.1;0;1;;
PERINAT_P;2017;590000535;590781803;N2340;16;0;15.23;;;;
PERINAT_P;2017;590000535;590781803;N2700;0;0;2;;;;
PERINAT_P;2017;590000535;590781803;N2800;4;0;3.98;;;;
PERINAT_P;2017;590000535;590781803;N280H;4;0;3.98;;;;
PERINAT_P;2017;590000592;590782165;M1030;4;2;4.13;1;0;0;0
PERINAT_P;2017;590000592;590782165;M1140;;3;1.1;0;0;;
PERINAT_P;2017;590000592;590782165;M2050;3;4;4.75;0;1;;
PERINAT_P;2017;590000592;590782165;MIVG;0;2;0.7;;;;
PERINAT_P;2017;590000592;590782165;N2340;1;1;1.48;;;;
PERINAT_P;2017;590000592;590782165;N2800;12;9;19.82;;;;
PERINAT_P;2017;590000592;590782165;N280H;12;9;19.82;;;;
PERINAT_P;2017;590000618;590782215;M1030;;;;1;0;1;0
PERINAT_P;2017;590000618;590782215;M1140;10;2;8.2;1;0;;
PERINAT_P;2017;590000618;590782215;M2050;13;;8.05;1;0;;
PERINAT_P;2017;590000618;590782215;MIVG;2;1;1.59;;;;
PERINAT_P;2017;590000618;590782215;N2340;20;29;43;;;;
PERINAT_P;2017;590000618;590782215;N2700;2;1;2.77;;;;
PERINAT_P;2017;590000618;590782215;N2800;33;10;37.87;;;;
PERINAT_P;2017;590000618;590782215;N280H;30;5;28.94;;;;
PERINAT_P;2017;590000758;590782637;M1140;;10;2.1;0;1;;
PERINAT_P;2017;590000758;590782637;M2050;4;2;5.04;;;;
PERINAT_P;2017;590000758;590782637;MIVG;;4;0.51;;;;
PERINAT_P;2017;590000758;590782637;N2340;4;;2.72;;;;
PERINAT_P;2017;590000758;590782637;N2800;18;15;26.18;;;;
PERINAT_P;2017;590000774;590782652;M2050;5;;4.1;;;;
PERINAT_P;2017;590000774;590782652;N2340;4;;3.43;;;;
PERINAT_P;2017;590000774;590782652;N2800;20;;17.41;;;;
PERINAT_P;2017;590000774;590782652;N280H;6;;5.94;;;;
PERINAT_P;2017;590001004;590783239;M1140;;1;0.14;;;;
PERINAT_P;2017;590001004;590783239;M2050;6;5;7.84;;;;
PERINAT_P;2017;590001004;590783239;N2340;9;3;11.4;;;;
PERINAT_P;2017;590001004;590783239;N2800;23;7;28.5;;;;
PERINAT_P;2017;590001004;590783239;N3120;;1;0.25;;;;
PERINAT_P;2017;590006607;590780193;M1140;16;7;18.49;;;;
PERINAT_P;2017;590006607;590780193;M2050;24;4;16.73;;;;
PERINAT_P;2017;590006607;590780193;N2340;54;76;114;;;;
PERINAT_P;2017;590006607;590780193;N2700;0;3;1.94;;;;
PERINAT_P;2017;590006607;590780193;N2800;45;28;64.3;;;;
PERINAT_P;2017;590046538;590781415;M1030;;7;3.13;1;0;0;0
PERINAT_P;2017;590046538;590781415;M1140;2;1;3.25;1;0;;
PERINAT_P;2017;590046538;590781415;M2050;6;1;5.43;1;0;;
PERINAT_P;2017;590046538;590781415;MIVG;;3;1.35;;;;
PERINAT_P;2017;590046538;590781415;N2340;6;3;7.53;;;;
PERINAT_P;2017;590046538;590781415;N2800;21;13;30.77;;;;
PERINAT_P;2017;590052056;590051801;M1030;;7;3.26;0;0;;
PERINAT_P;2017;590052056;590051801;M1140;;4;2;0;0;;
PERINAT_P;2017;590052056;590051801;M2050;;6;3;0;0;;
PERINAT_P;2017;590052056;590051801;N2800;7;3;8.75;;;;
PERINAT_P;2017;590052056;590051801;N280H;7;2;8.25;;;;
PERINAT_P;2017;590780268;590053955;M1030;5;;;1;0;1;0
PERINAT_P;2017;590780268;590053955;M1140;;5;;0;1;;
PERINAT_P;2017;590780268;590053955;M2050;8;1;;1;0;;
PERINAT_P;2017;590780268;590053955;N2340;8;2;9.3;;;;
PERINAT_P;2017;590780268;590053955;N2700;1;;1;;;;
PERINAT_P;2017;590780268;590053955;N2800;13;10;18.1;;;;
PERINAT_P;2017;590780268;590053955;N280H;11;6;14.5;;;;
PERINAT_P;2017;590780268;590053955;N3120;;1;0.5;;;;
PERINAT_P;2017;590782298;590000675;M1030;5;4;7;;;;
PERINAT_P;2017;590782298;590000675;M1140;4;;4;;;;
PERINAT_P;2017;590782298;590000675;M2050;5;;5;;;;
PERINAT_P;2017;590782298;590000675;N2800;10;3;12.46;;;;
PERINAT_P;2017;590782298;590000675;N280H;4;1;4.9;;;;
PERINAT_P;2017;590782553;590000741;M1030;12;6;;1;;1;
PERINAT_P;2017;590782553;590000741;M1140;5;;;;1;;
PERINAT_P;2017;590782553;590000741;M2050;13;3;;1;;;
PERINAT_P;2017;590782553;590000741;N2340;;1;0.8;;;;
PERINAT_P;2017;590782553;590000741;N2700;;1;0.3;;;;
PERINAT_P;2017;590782553;590000741;N2800;1;43;21.2;;;;
PERINAT_P;2017;590782553;590000741;N280H;1;22;13.3;;;;
PERINAT_P;2017;590791562;590782421;M1140;0;0;2.15;1;0;;
PERINAT_P;2017;590791562;590782421;M2050;0;0;4.55;1;0;;
PERINAT_P;2017;590791562;590782421;MIVG;0;0;0.58;;;;
PERINAT_P;2017;590791562;590782421;N2340;0;0;14.1;;;;
PERINAT_P;2017;590791562;590782421;N2700;0;0;0.43;;;;
PERINAT_P;2017;590791562;590782421;N2800;0;0;14.58;;;;
PERINAT_P;2017;590791562;590782421;N280H;0;0;13.46;;;;
PERINAT_P;2017;590797353;590051801;M1030;2;1;3.13;;;;
PERINAT_P;2017;590797353;590051801;M1140;3;1;4.62;;;;
PERINAT_P;2017;590797353;590051801;M2050;7;7;8.52;;;;
PERINAT_P;2017;590797353;590051801;N2340;20;16;29.06;;;;
PERINAT_P;2017;590797353;590051801;N2800;14;33;33.84;;;;
PERINAT_P;2017;590801106;590782421;M1140;2;6;3.59;1;0;;
PERINAT_P;2017;590801106;590782421;M2050;7;11;7.59;1;0;;
PERINAT_P;2017;590801106;590782421;MIVG;0;3;0.96;;;;
PERINAT_P;2017;590801106;590782421;N2340;29;9;23.5;;;;
PERINAT_P;2017;590801106;590782421;N2700;0;2;0.72;;;;
PERINAT_P;2017;590801106;590782421;N2800;30;14;24.3;;;;
PERINAT_P;2017;590801106;590782421;N280H;26;13;22.4;;;;
PERINAT_P;2017;590804696;590781902;M1030;1;;0.8;1;0;0;1
PERINAT_P;2017;590804696;590781902;M1140;6;1;2.12;0;1;;
PERINAT_P;2017;590804696;590781902;M2050;8;;8;1;0;;
PERINAT_P;2017;590804696;590781902;MIVG;;2;0.9;;;;
PERINAT_P;2017;590804696;590781902;N2340;2;7;7.4;;;;
PERINAT_P;2017;590804696;590781902;N2700;;2;0.5;;;;
PERINAT_P;2017;590804696;590781902;N2800;13;17;24.45;;;;
PERINAT_P;2017;590804696;590781902;N280H;6;14;14.93;;;;
PERINAT_P;2017;590804696;590781902;N3120;;1;0.28;;;;
PERINAT_P;2017;590813382;590000386;M1030;;;;1;;;
PERINAT_P;2017;590813382;590000386;M1140;2;1;2.5;;1;;
PERINAT_P;2017;590813382;590000386;M2050;3;1;3.5;1;;;
PERINAT_P;2017;590813382;590000386;N2340;;2;1.23;;;;
PERINAT_P;2017;590813382;590000386;N2800;8;4;10.83;;;;
PERINAT_P;2017;590813382;590000386;N280H;6;3;7.92;;;;
PERINAT_P;2017;590813507;590000485;M1030;;4;3;1;1;0;0
PERINAT_P;2017;590813507;590000485;M1140;2;1;2.2;0;1;;
PERINAT_P;2017;590813507;590000485;M2050;2;2;3;0;1;;
PERINAT_P;2017;590813507;590000485;MIVG;2;1;1.5;;;;
PERINAT_P;2017;590813507;590000485;N2700;;2;0.49;;;;
PERINAT_P;2017;590813507;590000485;N2800;10;3;11.1;;;;
PERINAT_P;2017;590813507;590000485;N280H;10;3;11.1;;;;
PERINAT_P;2017;590816310;590000048;M1140;3;;3;;;;
PERINAT_P;2017;590816310;590000048;M2050;7;;7;;;;
PERINAT_P;2017;590816310;590000048;N2340;2;1;2.55;;;;
PERINAT_P;2017;590816310;590000048;N2800;7;18;15.01;;;;
PERINAT_P;2017;590816310;590000048;N280H;6;6;8.94;;;;
PERINAT_P;2017;600000053;600101984;M1030;;7;2.31;1;1;0;0
PERINAT_P;2017;600000053;600101984;M1140;;4;2.16;1;;;
PERINAT_P;2017;600000053;600101984;M2050;8;6;10.4;1;1;;
PERINAT_P;2017;600000053;600101984;MIVG;;2;0.2;;;;
PERINAT_P;2017;600000053;600101984;N2340;4;1;4.9;;;;
PERINAT_P;2017;600000053;600101984;N2700;;1;0.08;;;;
PERINAT_P;2017;600000053;600101984;N2800;21;3;22.54;;;;
PERINAT_P;2017;600000053;600101984;N280H;21;3;22.54;;;;
PERINAT_P;2017;600000053;600101984;N3120;;1;0.2;;;;
PERINAT_P;2017;600000186;600100648;M1030;3;6;4.95;0;1;0;0
PERINAT_P;2017;600000186;600100648;M1140;1;4;1.43;0;1;;
PERINAT_P;2017;600000186;600100648;M2050;3;5;4.15;1;;;
PERINAT_P;2017;600000186;600100648;N2700;;1;0.2;;;;
PERINAT_P;2017;600000186;600100648;N2800;6;2;7.59;;;;
PERINAT_P;2017;600000186;600100648;N280H;6;2;7.59;;;;
PERINAT_P;2017;600000194;600100713;M1140;6;2;5.23;1;1;;
PERINAT_P;2017;600000194;600100713;M2050;;5;2.48;1;0;;
PERINAT_P;2017;600000194;600100713;N2340;15;7;20.22;;;;
PERINAT_P;2017;600000194;600100713;N2700;;1;0.8;;;;
PERINAT_P;2017;600000194;600100713;N2800;24;10;30.54;;;;
PERINAT_P;2017;600000194;600100713;N280H;24;10;30.54;;;;
PERINAT_P;2017;600000285;600100721;M1140;0;1;0.97;0;0;;
PERINAT_P;2017;600000285;600100721;M2050;0;6;1.1;0;0;;
PERINAT_P;2017;600000285;600100721;N2800;0;3;0.84;;;;
PERINAT_P;2017;600000467;600101984;M1030;;8;1.15;1;0;0;0
PERINAT_P;2017;600000467;600101984;M1140;;13;3.19;1;0;;
PERINAT_P;2017;600000467;600101984;M2050;6;1;6.75;1;1;;
PERINAT_P;2017;600000467;600101984;MIVG;;2;0.22;;;;
PERINAT_P;2017;600000467;600101984;N2340;20;7;25.33;;;;
PERINAT_P;2017;600000467;600101984;N2700;1;1;1.5;;;;
PERINAT_P;2017;600000467;600101984;N2800;10;12;18.93;;;;
PERINAT_P;2017;600000467;600101984;N280H;10;12;18.93;;;;
PERINAT_P;2017;600000467;600101984;N3120;;1;0.5;;;;
PERINAT_P;2017;600100754;600000228;M1030;6;2;7;;;;
PERINAT_P;2017;600100754;600000228;M1140;3;;3;;1;;
PERINAT_P;2017;600100754;600000228;M2050;5;;5;;;;
PERINAT_P;2017;600100754;600000228;N2700;;1;0.3;;;;
PERINAT_P;2017;600100754;600000228;N2800;21;2;14.67;;;;
PERINAT_P;2017;600100754;600000228;N280H;12;1;9.26;;;;
PERINAT_P;2017;600100754;600000228;N3120;;2;0.3;;;;
PERINAT_P;2017;600113476;600100721;M1140;2;3;3.81;1;0;;
PERINAT_P;2017;600113476;600100721;M2050;1;9;6.8;1;0;;
PERINAT_P;2017;600113476;600100721;N2340;4;3;5.89;;;;
PERINAT_P;2017;600113476;600100721;N2700;0;1;0.8;;;;
PERINAT_P;2017;600113476;600100721;N2800;16;15;25.72;;;;
PERINAT_P;2017;600113476;600100721;N280H;16;15;25.72;;;;
PERINAT_P;2017;610000044;610780074;M1140;2;0;0.59;0;1;;
PERINAT_P;2017;610000044;610780074;M2050;3;1;3.46;0;1;;
PERINAT_P;2017;610000044;610780074;MIVG;1;1;0.05;;;;
PERINAT_P;2017;610000044;610780074;N2340;1;1;1.68;;;;
PERINAT_P;2017;610000044;610780074;N2800;14;2;14.77;;;;
PERINAT_P;2017;610000044;610780074;N280H;14;2;14.77;;;;
PERINAT_P;2017;610000051;610780082;N2340;4;;3.55;;;;
PERINAT_P;2017;610000051;610780082;N2800;17;6;20.4;;;;
PERINAT_P;2017;610000069;610780090;M1030;1;;0.1;1;0;0;0
PERINAT_P;2017;610000069;610780090;M1140;1;;0.2;0;1;;
PERINAT_P;2017;610000069;610780090;M2050;1;;0.34;0;1;;
PERINAT_P;2017;610000069;610780090;MIVG;1;;0.02;;;;
PERINAT_P;2017;610000069;610780090;N2340;2;3;4.08;;;;
PERINAT_P;2017;610000069;610780090;N2700;;2;0.38;;;;
PERINAT_P;2017;610000069;610780090;N2800;9;7;13.26;;;;
PERINAT_P;2017;610000069;610780090;N280H;1;;1;;;;
PERINAT_P;2017;610000119;610780165;M2050;4;5;6.42;;;;
PERINAT_P;2017;610000119;610780165;N2340;0;0;0.03;;;;
PERINAT_P;2017;610000119;610780165;N2700;1;0;0.5;;;;
PERINAT_P;2017;610000119;610780165;N2800;12;7;15.38;;;;
PERINAT_P;2017;610000119;610780165;N280H;12;7;14.88;;;;
PERINAT_P;2017;610780116;610790594;M2050;;1;0.6;;;;
PERINAT_P;2017;610780116;610790594;N2800;;2;1.15;;;;
PERINAT_P;2017;620000034;620100057;M1140;7;2;8.4;1;0;;
PERINAT_P;2017;620000034;620100057;M2050;10;;3.5;1;0;;
PERINAT_P;2017;620000034;620100057;MIVG;0;0;0.4;;;;
PERINAT_P;2017;620000034;620100057;N2340;27;14;33.88;;;;
PERINAT_P;2017;620000034;620100057;N2700;1;0;1;;;;
PERINAT_P;2017;620000034;620100057;N2800;34;12;39.01;;;;
PERINAT_P;2017;620000034;620100057;N280H;19;2;17.28;;;;
PERINAT_P;2017;620000224;620100651;M1140;3;1;0.53;0;0;;
PERINAT_P;2017;620000224;620100651;M2050;8;1;6.2;1;0;;
PERINAT_P;2017;620000224;620100651;N2340;1;1;1.11;;;;
PERINAT_P;2017;620000224;620100651;N2800;12;10;19.19;;;;
PERINAT_P;2017;620000257;620100685;M1030;0;0;0;1;0;0;
PERINAT_P;2017;620000257;620100685;M1140;9;2;9.69;1;0;;
PERINAT_P;2017;620000257;620100685;M2050;9;9;11.69;1;0;;
PERINAT_P;2017;620000257;620100685;MIVG;0;3;1.3;;;;
PERINAT_P;2017;620000257;620100685;N2340;45;10;50.18;;;;
PERINAT_P;2017;620000257;620100685;N2800;45;20;60.24;;;;
PERINAT_P;2017;620000257;620100685;N280H;45;20;60.24;;;;
PERINAT_P;2017;620000323;620101337;M1140;8;2;6.75;1;0;;
PERINAT_P;2017;620000323;620101337;M2050;13;2;12.63;1;1;;
PERINAT_P;2017;620000323;620101337;N2340;8;43;46.65;;;;
PERINAT_P;2017;620000323;620101337;N2700;;1;0.2;;;;
PERINAT_P;2017;620000323;620101337;N2800;15;39;36.48;;;;
PERINAT_P;2017;620000349;620101360;M1030;;6;1.26;1;0;0;
PERINAT_P;2017;620000349;620101360;M1140;;4;1.74;0;1;;
PERINAT_P;2017;620000349;620101360;M2050;;6;4.06;1;0;;
PERINAT_P;2017;620000349;620101360;MIVG;;4;0.2;;;;
PERINAT_P;2017;620000349;620101360;N2340;5;;4.14;;;;
PERINAT_P;2017;620000349;620101360;N2800;23;7;20.98;;;;
PERINAT_P;2017;620000653;620103440;M1030;7;3;1;1;1;0;0
PERINAT_P;2017;620000653;620103440;M1140;5;6;1.9;1;0;;
PERINAT_P;2017;620000653;620103440;M2050;10;0;3;1;0;;
PERINAT_P;2017;620000653;620103440;MIVG;2;0;0.4;;;;
PERINAT_P;2017;620000653;620103440;N2340;10;7;14.06;;;;
PERINAT_P;2017;620000653;620103440;N2800;13;8;18.9;;;;
PERINAT_P;2017;620000653;620103440;N280H;8;6;11.7;;;;
PERINAT_P;2017;620003202;620103432;M1140;;1;0.54;;;;
PERINAT_P;2017;620003202;620103432;M2050;5;1;5.6;;;;
PERINAT_P;2017;620003202;620103432;MIVG;;1;0.08;;;;
PERINAT_P;2017;620003202;620103432;N2340;1;;1;;;;
PERINAT_P;2017;620003202;620103432;N2700;;1;0.25;;;;
PERINAT_P;2017;620003202;620103432;N2800;9;6;13.09;;;;
PERINAT_P;2017;620003202;620103432;N280H;2;2;3.6;;;;
PERINAT_P;2017;620003202;620103432;N3120;;1;0.12;;;;
PERINAT_P;2017;620025346;620001834;M1140;;4;1.66;0;1;;
PERINAT_P;2017;620025346;620001834;M2050;3;5;4.38;;;;
PERINAT_P;2017;620025346;620001834;N2340;4;;2.26;;;;
PERINAT_P;2017;620025346;620001834;N2700;;1;0.86;;;;
PERINAT_P;2017;620025346;620001834;N2800;13;6;18.27;;;;
PERINAT_P;2017;620025346;620001834;N280H;;;1;;;;
PERINAT_P;2017;620100099;620014779;M1030;3;;1.5;;;;
PERINAT_P;2017;620100099;620014779;M1140;3;;3;;;;
PERINAT_P;2017;620100099;620014779;M2050;5;;5;;;;
PERINAT_P;2017;620100099;620014779;N2340;1;;0.5;;;;
PERINAT_P;2017;620100099;620014779;N2700;1;;0.33;;;;
PERINAT_P;2017;620100099;620014779;N2800;16;;11.56;;;;
PERINAT_P;2017;620100099;620014779;N280H;16;;11.56;;;;
PERINAT_P;2017;620100735;620000265;M1140;2;;2;0;1;;
PERINAT_P;2017;620100735;620000265;M2050;3;1;3.5;0;1;;
PERINAT_P;2017;620100735;620000265;N2340;;;0.5;;;;
PERINAT_P;2017;620100735;620000265;N2800;6;2;8.05;;;;
PERINAT_P;2017;620100735;620000265;N280H;6;2;8.05;;;;
PERINAT_P;2017;620118513;620002915;M1030;;;;;1;;1
PERINAT_P;2017;620118513;620002915;M1140;1;3;2.5;;1;;
PERINAT_P;2017;620118513;620002915;M2050;;;;;1;;
PERINAT_P;2017;620118513;620002915;MIVG;1;3;2.57;;;;
PERINAT_P;2017;620118513;620002915;N2800;5;8;10.23;;;;
PERINAT_P;2017;620118513;620002915;N280H;5;2;6.4;;;;
PERINAT_P;2017;620118513;620002915;N3120;;1;0.5;;;;
PERINAT_P;2017;630000412;630780997;M1140;;2;0.3;0;0;;
PERINAT_P;2017;630000412;630780997;M2050;;2;0.4;0;0;;
PERINAT_P;2017;630000412;630780997;N2800;;2;1.6;;;;
PERINAT_P;2017;630000420;630781003;M1030;;;;1;;0;
PERINAT_P;2017;630000420;630781003;M1140;;2;1.2;0;1;;
PERINAT_P;2017;630000420;630781003;M2050;3;3;4.5;0;1;;
PERINAT_P;2017;630000420;630781003;N2700;;1;0.2;;;;
PERINAT_P;2017;630000420;630781003;N2800;5;12;15.06;;;;
PERINAT_P;2017;630000420;630781003;N280H;3;12;13.06;;;;
PERINAT_P;2017;630000446;630781029;M1030;4;;0.08;;;;
PERINAT_P;2017;630000446;630781029;M1140;2;;2;;;;
PERINAT_P;2017;630000446;630781029;M2050;4;2;1.2;;;;
PERINAT_P;2017;630000446;630781029;N2800;5;10;13.46;;;;
PERINAT_P;2017;630000446;630781029;N280H;5;10;13.46;;;;
PERINAT_P;2017;630781268;630780989;M1140;3;5;5.5;1;1;;
PERINAT_P;2017;630781268;630780989;M2050;6;3;5.04;0;0;;
PERINAT_P;2017;630781268;630780989;N2340;37;18;49.69;;;;
PERINAT_P;2017;630781268;630780989;N2700;;1;0.49;;;;
PERINAT_P;2017;630781268;630780989;N2800;56;26;73.53;;;;
PERINAT_P;2017;630781268;630780989;N280H;41;24;56.82;;;;
PERINAT_P;2017;630781839;630000826;N2340;5;4;7.6;;;;
PERINAT_P;2017;630781839;630000826;N2700;2;;1;;;;
PERINAT_P;2017;630781839;630000826;N2800;23;16;31.63;;;;
PERINAT_P;2017;630781839;630000826;N3120;;1;0.4;;;;
PERINAT_P;2017;640000162;640780417;M1140;;3;2.4;;;;
PERINAT_P;2017;640000162;640780417;M2050;3;10;4.68;;;;
PERINAT_P;2017;640000162;640780417;MIVG;;2;0.3;;;;
PERINAT_P;2017;640000162;640780417;N2340;1;1;1.8;;;;
PERINAT_P;2017;640000162;640780417;N2700;;4;1.03;;;;
PERINAT_P;2017;640000162;640780417;N2800;18;19;30.14;;;;
PERINAT_P;2017;640000162;640780417;N280H;18;19;30.14;;;;
PERINAT_P;2017;640000402;640780813;M1140;;1;0.5;0;0;;
PERINAT_P;2017;640000402;640780813;M2050;1;;1;0;0;;
PERINAT_P;2017;640000402;640780813;N2800;;4;3;;;;
PERINAT_P;2017;640000410;640780821;M1030;;;;1;0;0;0
PERINAT_P;2017;640000410;640780821;M1140;0;;0.57;0;1;;
PERINAT_P;2017;640000410;640780821;M2050;1;3;1.3;0;1;;
PERINAT_P;2017;640000410;640780821;MIVG;1;3;1.3;;;;
PERINAT_P;2017;640000410;640780821;N2800;4;8;4;;;;
PERINAT_P;2017;640000410;640780821;N280H;;;1;;;;
PERINAT_P;2017;640000600;640781290;M1030;0;0;0;1;0;;
PERINAT_P;2017;640000600;640781290;M1140;7;1;2.07;1;1;;
PERINAT_P;2017;640000600;640781290;M2050;5;0;2.37;1;1;;
PERINAT_P;2017;640000600;640781290;N2340;13;17;25.59;;;;
PERINAT_P;2017;640000600;640781290;N2700;1;;1;;;;
PERINAT_P;2017;640000600;640781290;N2800;16;27;22.08;;;;
PERINAT_P;2017;640000600;640781290;N280H;2;4;5.19;;;;
PERINAT_P;2017;640017646;640017638;M1140;0;1;0.05;0;1;;
PERINAT_P;2017;640017646;640017638;M2050;0;2;0.1;0;1;;
PERINAT_P;2017;640017646;640017638;N2800;5;4;6.86;;;;
PERINAT_P;2017;640017646;640017638;N280H;5;4;6.86;;;;
PERINAT_P;2017;640018206;640012209;M1030;;;1;;;;
PERINAT_P;2017;640018206;640012209;M1140;;3;1;;;;
PERINAT_P;2017;640018206;640012209;M2050;;7;1.5;;;;
PERINAT_P;2017;640018206;640012209;MIVG;;3;0.5;;;;
PERINAT_P;2017;640018206;640012209;N2800;12;9;16.79;;;;
PERINAT_P;2017;640018206;640012209;N280H;6;;6;;;;
PERINAT_P;2017;640780755;640780417;N2800;0;3;1.18;;;;
PERINAT_P;2017;640780755;640780417;N280H;0;3;1.18;;;;
PERINAT_P;2017;640780946;640000469;M1030;6;;6;;0;;
PERINAT_P;2017;640780946;640000469;M1140;;6;3.24;0;1;;
PERINAT_P;2017;640780946;640000469;M2050;8;;8;1;0;;
PERINAT_P;2017;640780946;640000469;MIVG;6;;0.7;;;;
PERINAT_P;2017;640780946;640000469;N2340;3;6;5.65;;;;
PERINAT_P;2017;640780946;640000469;N2700;;1;0.5;;;;
PERINAT_P;2017;640780946;640000469;N2800;7;16;15.16;;;;
PERINAT_P;2017;640780946;640000469;N280H;7;16;15.16;;;;
PERINAT_P;2017;640780946;640000469;N3120;;1;0.5;;;;
PERINAT_P;2017;650000045;650780158;M2050;0;1;0.45;0;0;;
PERINAT_P;2017;650000417;650783160;M1030;;;;1;;0;0
PERINAT_P;2017;650000417;650783160;M1140;9;;8.8;1;0;;
PERINAT_P;2017;650000417;650783160;M2050;5;;5;0;1;;
PERINAT_P;2017;650000417;650783160;MIVG;;1;0.4;;;;
PERINAT_P;2017;650000417;650783160;N2340;4;3;5.78;;;;
PERINAT_P;2017;650000417;650783160;N2800;15;9;19.28;;;;
PERINAT_P;2017;650780679;650000243;M1030;5;;5;0;0;;
PERINAT_P;2017;650780679;650000243;M1140;2;1;2.5;0;0;;
PERINAT_P;2017;650780679;650000243;M2050;5;;5;0;0;;
PERINAT_P;2017;650780679;650000243;N2340;1;1;1.91;;;;
PERINAT_P;2017;650780679;650000243;N2700;;1;0.17;;;;
PERINAT_P;2017;650780679;650000243;N2800;7;5;9.18;;;;
PERINAT_P;2017;650780679;650000243;N280H;3;1;3.5;;;;
PERINAT_P;2017;650784218;650780174;M2050;;1;0.6;0;0;;
PERINAT_P;2017;650784218;650780174;N2800;;2;1.82;;;;
PERINAT_P;2017;660000084;660780180;M1030;5;3;6.49;;;;
PERINAT_P;2017;660000084;660780180;M1140;8;1;7.92;;;;
PERINAT_P;2017;660000084;660780180;M2050;9;4;10.76;;;;
PERINAT_P;2017;660000084;660780180;MIVG;;2;0.44;;;;
PERINAT_P;2017;660000084;660780180;N2340;22;10;24.01;;;;
PERINAT_P;2017;660000084;660780180;N2700;1;;0.75;;;;
PERINAT_P;2017;660000084;660780180;N2800;36;9;37.18;;;;
PERINAT_P;2017;660000084;660780180;N3120;;;0.1;;;;
PERINAT_P;2017;660780669;660000324;M1030;5;;5;1;0;1;
PERINAT_P;2017;660780669;660000324;M1140;5;;5;0;1;;
PERINAT_P;2017;660780669;660000324;M2050;8;;7.33;1;0;;
PERINAT_P;2017;660780669;660000324;MIVG;6;;5.33;;;;
PERINAT_P;2017;660780669;660000324;N2340;7;2;6;;;;
PERINAT_P;2017;660780669;660000324;N2700;;1;0.5;;;;
PERINAT_P;2017;660780669;660000324;N2800;19;16;21.89;;;;
PERINAT_P;2017;660780669;660000324;N280H;13;;13;;;;
PERINAT_P;2017;660780784;660000407;M1140;;;1;;;;
PERINAT_P;2017;660780784;660000407;N2340;;;2.46;;;;
PERINAT_P;2017;660780784;660000407;N2800;;;8.68;;;;
PERINAT_P;2017;660780784;660000407;N280H;;;4.28;;;;
PERINAT_P;2017;670000157;670780337;M1030;;1;0.27;1;0;0;0
PERINAT_P;2017;670000157;670780337;M1140;2;;2;1;0;;
PERINAT_P;2017;670000157;670780337;M2050;4;6;5.13;1;0;;
PERINAT_P;2017;670000157;670780337;N2340;6;8;13.42;;;;
PERINAT_P;2017;670000157;670780337;N2700;0;1;0.25;;;;
PERINAT_P;2017;670000157;670780337;N2800;25;10;32.84;;;;
PERINAT_P;2017;670000157;670780337;N280H;10;4;12.64;;;;
PERINAT_P;2017;670000157;670780337;N3120;;1;0.6;;;;
