BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMUDC;ACCMU;ACCUNDC;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2016;690807599;690006598;TYPE1;;22;0;0;0;4;1419;84;0;0;0;0;0;0;5239;0;0;0;1074;4479;219;1307;0;1064;0;10;7;15;;1087;183;5609;2593;78;0;1;109;120;46;7;;0;0;0
PERINAT;2016;700000029;700004591;TYPE2;;25;6;;;4;1511;106;138;4;0;0;0;0;6270;1521;0;0;1044;5325;165;1151;0;1027;0;17;1;6;;1067;;;2483;6;0;1;178;134;36;32;;6;0;0
PERINAT;2016;700780059;700004591;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1747;867;75;;;1;15;9;15;0;3;0;0;
PERINAT;2016;700780208;700004591;CPPR;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1164;509;11;;;1;21;6;21;0;3;0;0;
PERINAT;2016;710010067;710780644;TYPE1;;15;;;;2;761;58;0;0;0;0;0;0;2592;0;0;0;594;2396;87;486;0;591;0;3;1;7;;597;;;;8;0;1;133;128;103;10;;5;0;0
PERINAT;2016;710010786;710781451;TYPE1;;10;;;;3;428;47;0;0;0;0;0;0;1439;0;0;0;283;1270;60;327;0;280;0;3;2;6;;288;3171;745;25;5;0;1;76;71;52;1;;1;0;0
PERINAT;2016;710978263;710780958;TYPE2;;42;7;7;;1;2457;183;283;7;221;17;0;0;10257;1773;2722;0;1788;8559;337;2339;16;1755;2;33;10;7;;1823;10556;12276;343;12;17;1;360;390;161;20;0;8;0;0
PERINAT;2016;710978289;710780263;TYPE2;;37;7;3;;4;2051;141;268;71;90;9;0;0;8550;1291;788;0;1557;7463;208;1484;2;1532;1;25;7;7;0;1589;8885;6175;237;12;0;1;367;344;174;18;0;5;0;0
PERINAT;2016;710978313;710976705;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;4088;1310;35;0;0;1;86;95;63;3;;0;0;0
PERINAT;2016;710978347;570010181;TYPE1;;18;;;;3;947;86;0;0;0;0;0;0;3180;0;0;0;666;2675;129;698;0;663;0;3;5;12;0;673;10182;4570;155;21;0;1;96;86;51;2;0;0;0;0
PERINAT;2016;720000033;720000025;TYPE3;;82;16;6;8;9;5184;560;508;19;192;7;165;11;21599;4480;1948;1670;3721;18498;735;5259;26;3648;4;73;48;4;4;3822;4386;8869;261;56;0;1;952;973;503;82;1;29;0;0
PERINAT;2016;720000231;720000637;TYPE2;;41;9;3;;11;2224;219;407;18;155;0;0;0;8199;2522;1074;0;1605;7151;352;2028;0;1578;0;27;6;0;;1641;;;;21;0;1;129;135;82;1;;22;1;365
PERINAT;2016;720016179;720016724;TYPE1;;17;;;;3;818;107;0;0;0;0;0;0;2962;0;0;0;522;2475;101;647;0;516;0;6;2;1;;530;3560;3786;86;9;0;1;87;64;43;3;;0;0;0
PERINAT;2016;730000031;730000015;TYPE3;;68;6;6;10;7;4173;307;470;8;204;11;258;9;19157;4265;1426;3461;3177;15693;633;5042;20;3126;2;51;24;2;;3306;;;;108;0;1;472;395;148;66;;30;0;0
PERINAT;2016;730000080;730780103;TYPE1;;16;;;;2;368;53;0;0;0;0;0;0;1283;0;0;0;266;1169;39;232;0;266;0;0;0;1;4;266;2967;1036;31;3;0;1;86;96;65;2;;0;0;0
PERINAT;2016;730000098;730000015;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;966;4864;176;0;0;1;85;87;43;2;;0;0;0
PERINAT;2016;730000247;730780525;TYPE1;;12;;;;2;331;57;0;0;0;0;0;0;1145;0;0;0;235;1075;40;240;0;235;0;0;1;6;0;236;3984;1514;5;3;0;1;128;104;103;1;1;7;0;0
PERINAT;2016;730000262;730002839;TYPE2;;26;6;;;3;1306;194;500;26;0;0;0;0;4812;2591;0;0;923;4368;235;1371;1;911;1;12;5;7;;943;5747;4444;;23;0;1;223;253;163;11;1;9;0;0
PERINAT;2016;740000237;740781133;TYPE2;;40;12;6;;5;3295;143;393;22;163;17;0;0;14948;4739;1326;0;2609;13113;532;3663;11;2556;2;53;22;19;3;2682;5097;6335;;67;0;1;588;653;224;49;8;39;0;0
PERINAT;2016;740000302;740781133;TYPE1;;20;;;;4;1266;124;0;0;0;0;0;0;4383;0;0;0;957;3968;174;969;2;956;0;1;4;19;0;975;687;6567;;43;0;1;340;350;228;18;1;1;0;0
PERINAT;2016;740000328;740790381;TYPE2;;26;6;;;4;1988;179;247;12;0;0;0;0;7099;1659;0;0;1500;6356;243;1420;2;1482;1;18;7;8;;1528;9070;12422;136;75;0;1;392;416;330;8;;19;0;0
PERINAT;2016;740014345;740000617;TYPE1;;27;;;;6;1555;153;0;0;0;0;0;0;5825;0;0;0;1228;5383;325;1746;2;1217;0;11;0;16;;1245;;;;32;0;1;102;168;61;3;2;0;0;0
PERINAT;2016;740780424;740000120;TYPE1;;22;;;;4;1563;130;0;0;0;0;0;0;5540;0;0;0;1317;5283;237;1232;0;1305;1;12;7;4;;1335;;;;62;0;1;17;20;0;2;;17;0;0
PERINAT;2016;740781141;740790258;TYPE2;;35;12;;;7;2594;194;411;29;0;0;0;0;10477;3302;0;0;2019;9406;388;2582;19;1977;2;42;10;14;;2075;6267;46364;495;55;0;1;414;372;231;35;;5;1;472
PERINAT;2016;740781166;740001839;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;313;;;;0;;;;;;;0;
PERINAT;2016;740781224;740001839;TYPE2;;26;6;;;4;1588;177;180;31;0;0;0;0;6178;1411;0;0;1150;5281;207;1364;4;1128;0;22;2;10;;1176;6326;5966;115;43;0;1;287;284;242;18;;4;0;0
PERINAT;2016;750000523;750150120;TYPE2;;42;21;6;;6;4112;243;481;56;273;36;0;0;15146;4923;2297;0;3482;14119;596;3055;1;3441;0;41;9;29;;3537;;;;129;28;0;0;0;0;0;;3;0;0
PERINAT;2016;750100042;750712184;TYPE2;;42;9;0;0;5;3480;217;481;15;0;0;0;0;15116;3117;0;0;2621;13111;546;3892;6;2593;0;28;21;5;;2663;20386;11495;24;116;0;1;1059;1108;764;42;15;4;0;0
PERINAT;2016;750100075;750712184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2267;;;;;1;636;612;212;68;15;0;0;
PERINAT;2016;750100109;750712184;TYPE3;;63;26;15;8;7;5320;457;940;42;395;20;296;2;21866;8692;5086;2714;3824;18846;881;6166;23;3635;8;189;71;18;18;4050;10579;18558;117;215;0;1;445;471;172;108;40;114;1;109
PERINAT;2016;750100125;750712184;TYPE2;;34;9;;;5;3291;675;349;16;0;0;0;0;11056;2293;0;0;2179;9943;521;3093;1;2149;1;30;30;15;5;2219;6431;11781;1647;149;0;1;1072;1000;407;98;11;16;0;0
PERINAT;2016;750100166;750712184;TYPE3;INT;99;21;21;21;13;8626;1533;851;38;518;45;590;33;33629;5883;5789;7875;5271;27992;1318;9698;15;5045;6;226;86;6;;5597;24569;21338;;192;0;1;1995;2075;985;168;45;97;1;1103
PERINAT;2016;750100208;750712184;TYPE3;EXT;45;23;24;16;6;4341;472;812;54;669;21;517;15;15419;6651;7482;4841;3206;13793;939;5152;5;2978;24;228;158;1;;3498;16805;19992;325;249;0;0;0;0;0;0;;163;0;0
PERINAT;2016;750100232;750712184;TYPE2;;37;9;3;0;4;3542;533;444;16;108;13;0;0;13327;2857;606;0;2193;10466;503;3195;1;2162;2;31;21;45;;2238;16424;9092;;69;0;1;621;680;279;64;;10;1;308
PERINAT;2016;750100273;750712184;TYPE2;;52;12;;;6;2734;220;371;14;0;0;0;0;11375;2159;0;0;1830;9026;435;2930;5;1788;1;42;23;37;;1876;6034;9695;105;45;0;1;682;721;474;12;;16;1;721
PERINAT;2016;750150013;750811887;TYPE1;;44;;;;8;3611;197;0;0;0;0;0;0;15014;0;0;0;3106;14225;559;3146;17;3098;0;8;6;22;;3122;14957;24130;2413;81;0;1;1226;1262;436;158;40;6;1;852
PERINAT;2016;750150104;750720476;TYPE1;;34;;;;4;2410;161;0;0;0;0;0;0;8560;0;0;0;2126;8281;428;1926;2;2119;0;7;11;6;;2125;13274;9691;45;80;0;1;415;476;163;219;;11;1;473
PERINAT;2016;750150260;750006728;TYPE1;;37;;;;5;2922;236;0;0;0;0;0;0;9961;0;0;0;2548;9723;479;2199;6;2539;0;9;8;31;;2567;8098;11618;;93;91;0;0;0;0;0;;10;1;804
PERINAT;2016;750300410;750000770;TYPE1;;16;;;;4;1024;154;0;0;0;0;0;0;3125;0;0;0;828;3042;166;772;2;828;0;0;1;7;;856;;;;60;0;1;196;241;2;11;;0;0;0
PERINAT;2016;750300667;750000838;TYPE2;;52;6;;;7;2790;98;259;4;0;0;0;0;14107;1601;0;0;2557;13664;688;4396;1;2523;0;34;5;11;;2593;;;;13;0;0;0;0;0;0;;0;0;0
PERINAT;2016;750300840;750000903;TYPE1;;24;;;;4;1802;406;0;0;0;0;0;0;5516;0;0;0;1262;5282;549;2550;0;1253;0;9;0;7;;1275;;;;42;0;1;63;101;40;2;3;0;1;1235
PERINAT;2016;750300931;750000978;TYPE1;;29;;;;5;1755;298;0;0;0;0;0;0;5774;0;0;0;1361;5601;349;1751;0;1353;0;8;0;15;0;1369;;;;40;0;1;83;88;0;0;5;22;0;0
PERINAT;2016;750301145;750001042;;;0;;;;;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;163;226;73;2;;16;0;0
PERINAT;2016;750803447;750712184;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;269;315;0;52;0;0;0;0
PERINAT;2016;750803454;750712184;TYPE3;INT;50;18;18;12;7;4881;912;868;29;429;29;536;48;17343;5244;3573;5681;3054;14606;492;3393;34;2935;10;119;72;4;0;3215;9599;19778;53;308;0;1;96;87;1;8;1;106;0;0
PERINAT;2016;760000018;760780023;TYPE2;;15;6;;;3;1037;39;142;12;0;0;0;0;4317;719;0;0;824;3863;196;1262;0;816;0;8;4;3;;835;1328;6359;;11;0;1;228;232;174;1;;8;0;0
PERINAT;2016;760000158;760780239;TYPE3;;65;20;20;8;6;4236;437;732;39;716;30;223;19;18945;5822;6878;2114;2687;15468;632;5219;28;2589;6;98;31;1;;2989;14869;14826;0;24;1;1;799;786;318;72;21;69;1;410
PERINAT;2016;760000182;760780262;TYPE2;;55;14;;;7;5599;1526;726;4;0;0;0;0;18739;4526;0;0;3320;16758;436;2913;0;3284;0;36;20;6;;3380;;17413;;40;178;1;649;729;377;42;31;22;0;0
PERINAT;2016;760000364;760780734;TYPE1;;19;0;0;0;2;1106;107;0;0;0;0;0;0;3945;0;0;0;596;3116;146;1033;0;595;0;1;3;4;;596;5556;4254;212;7;0;1;125;145;78;5;;0;0;0
PERINAT;2016;760000372;760780742;TYPE1;;18;0;0;0;4;945;71;0;0;0;0;0;0;3558;0;0;0;730;3245;136;734;0;727;0;3;4;11;0;730;6783;4620;552;2;0;1;143;108;66;3;2;2;0;0
PERINAT;2016;760000463;760024042;TYPE2;;30;8;0;0;5;2346;163;200;19;0;0;0;0;9381;1039;0;0;1613;7851;275;1688;1;1584;1;29;12;7;;1644;1958;10123;;9;0;1;352;374;182;30;1;14;0;0
PERINAT;2016;760021329;760000448;TYPE1;;20;;;;3;1038;83;0;0;0;0;0;0;3754;0;0;0;743;3240;139;767;0;741;2;2;5;11;;745;;;;3;0;1;33;50;5;2;;0;0;0
PERINAT;2016;760025312;760000315;TYPE2;;59;6;;;8;3353;111;246;9;0;0;0;0;15016;1603;0;0;2692;13544;509;3295;2;2656;0;36;14;17;60;2728;;;;11;0;1;61;27;44;0;;22;1;643
PERINAT;2016;760780197;760000117;TYPE1;;28;;;;4;744;89;0;0;0;0;0;0;2581;0;0;0;496;2183;80;463;0;493;0;3;0;6;;500;;;;7;0;1;21;32;10;2;5;2;0;0
PERINAT;2016;760780791;760000414;;;2;;;;;36;28;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;110;132;38;29;;0;0;0
PERINAT;2016;760805770;760780726;TYPE3;;58;12;6;6;7;3756;198;535;32;155;17;147;15;16008;3163;1527;1158;3024;14065;597;3666;11;2959;2;65;23;4;4;3102;6597;15065;612;45;168;1;574;542;430;45;2;41;1;231
PERINAT;2016;770000131;770110013;TYPE2;;15;6;;;2;1041;73;162;10;0;0;0;0;3341;1127;0;0;786;2914;169;815;2;773;0;13;3;7;;812;3152;2829;;124;0;1;178;165;144;2;;2;0;0
PERINAT;2016;770000149;770110021;TYPE2;;26;8;4;;4;2736;476;390;25;205;23;0;0;9037;2374;1142;0;1838;7734;310;1914;4;1793;4;45;6;16;;1893;10520;6685;;196;0;1;373;377;324;25;5;2;0;0
PERINAT;2016;770000156;770110054;TYPE2;;53;8;4;;6;3591;245;337;14;207;21;0;0;14035;2342;968;0;2751;12492;559;3601;1;2702;4;49;13;16;;2815;16463;11089;100;55;0;1;489;572;357;24;9;1;0;0
PERINAT;2016;770000164;770110062;TYPE1;;15;;;;2;1008;77;0;0;0;0;0;0;3613;0;0;0;647;2924;133;779;7;642;0;5;4;7;;657;7144;3559;;9;0;1;181;161;152;9;;0;0;0
PERINAT;2016;770000172;770110070;TYPE2;;15;4;;;2;949;125;222;17;0;0;0;0;3392;1216;0;0;687;3039;158;979;0;674;0;13;5;11;;703;5488;5631;;16;0;1;47;66;23;1;;0;0;0
PERINAT;2016;770000446;770700185;TYPE3;;48;12;6;6;6;3733;131;416;7;157;2;230;9;16026;3549;1097;2075;3006;12902;745;4627;19;2937;3;69;17;9;;3097;5420;9988;0;348;1;1;536;593;209;63;1;6;0;0
PERINAT;2016;770019032;770170017;TYPE2;;42;9;6;0;7;4526;322;482;47;405;29;0;0;15211;3315;1639;0;3572;13415;726;3335;0;3533;0;39;24;19;;3635;6700;10357;;524;87;1;561;468;203;17;15;0;0;0
PERINAT;2016;770300010;770004299;;;0;0;0;0;0;31;29;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;162;14;2;;0;0;0
PERINAT;2016;770300192;770000313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;6;;;;0;0;
PERINAT;2016;770300275;770000289;TYPE1;;16;;;;2;249;27;0;0;0;0;0;0;989;0;0;0;198;926;45;286;0;197;0;1;0;6;;199;;;;2;0;1;11;37;0;2;;4;0;0
PERINAT;2016;770790707;770000719;TYPE1;;24;;;;4;940;72;0;0;0;0;0;0;3654;0;0;0;770;3310;176;948;0;766;0;4;3;8;;777;;;;14;0;1;183;187;2;5;;0;0;0
PERINAT;2016;780000287;780110011;TYPE2;;33;12;3;;5;2964;234;416;8;98;25;0;0;10791;3524;349;0;2246;9650;459;2491;0;2210;1;36;14;20;;2282;17822;7541;102;35;93;1;484;559;368;25;2;4;0;0
PERINAT;2016;780000295;780002697;TYPE1;;24;;;;3;1296;137;0;0;0;0;0;0;4152;0;0;0;988;3823;189;964;4;985;0;3;4;15;;997;2843;6469;1166;57;0;1;186;192;96;15;;5;0;0
PERINAT;2016;780000311;780001236;TYPE3;INT;80;24;12;12;8;5490;334;488;5;342;69;407;117;23626;5713;2959;4252;4277;21625;1179;7407;8;4142;7;135;82;55;;4440;3973;6569;;160;1;1;230;187;110;40;24;116;1;0
PERINAT;2016;780000329;780110052;TYPE2;;24;4;;;4;1935;114;164;24;0;0;0;0;6960;1144;0;0;1523;6159;246;1338;0;1504;0;19;4;16;0;1548;3530;3105;0;59;0;1;191;208;67;9;0;1;0;0
PERINAT;2016;780000337;780001236;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;300;;0;0;1;1111;1327;803;66;24;0;0;0
PERINAT;2016;780018727;780018719;TYPE1;;26;;;;4;1037;73;0;0;0;0;0;0;4323;0;0;0;892;4152;217;1222;0;884;0;8;2;1;;905;;;;3;0;1;2;1;0;0;;0;0;0
PERINAT;2016;780300208;780000576;TYPE1;;26;;;;4;923;55;0;0;0;0;0;0;3516;0;0;0;791;3309;195;965;0;786;1;5;2;6;;796;;;;21;0;1;15;27;0;0;;4;0;0
PERINAT;2016;780300323;780003679;TYPE2;;44;6;;;6;2007;137;111;1;0;0;0;0;7938;973;0;0;1667;7359;626;3174;9;1656;0;11;1;13;;1678;;;;6;0;0;0;0;0;0;;0;0;0
PERINAT;2016;780300406;780018032;TYPE2;;26;6;;;5;1472;143;156;13;0;0;0;0;6011;1151;0;0;1182;5646;355;2019;14;1169;0;13;3;15;;1195;;;;9;0;1;26;63;13;0;;0;1;358
PERINAT;2016;780300422;780002259;TYPE2;;28;6;;;4;1281;121;126;5;0;0;0;0;5427;925;0;0;877;4228;239;1471;3;864;1;13;3;12;;893;;;;5;0;1;13;16;0;1;;0;0;0
PERINAT;2016;780800256;780110078;TYPE2;;32;8;;;4;2828;274;472;9;0;0;0;0;10022;2882;0;0;2167;9247;422;2252;1;2129;0;38;18;37;;2212;8584;6392;387;81;0;1;710;735;520;47;;12;0;0
PERINAT;2016;790000087;790000012;TYPE2;;33;10;4;;11;2014;156;328;17;187;40;0;0;7802;2805;390;0;1546;7059;250;1585;3;1521;1;25;9;4;;1571;2445;6232;2967;19;0;1;417;449;299;25;;2;0;0
PERINAT;2016;790000095;790006654;TYPE2;;18;4;0;0;3;1213;230;177;4;0;0;0;0;3969;1386;0;0;849;3718;110;762;0;841;0;8;5;4;0;865;3258;8410;89;38;0;1;109;95;42;9;2;9;0;0
PERINAT;2016;790000103;790006654;CPPR;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;0;;925;1154;0;;;0;;;;;;;0;
PERINAT;2016;790003537;790006654;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;832;3177;0;0;0;0;0;0;0;0;;0;0;0
PERINAT;2016;790009948;790001242;TYPE1;;16;;;;3;744;56;0;0;0;0;0;0;2710;0;0;0;603;2528;112;580;0;595;0;8;0;1;;612;;;;9;0;1;80;86;50;3;;3;0;0
PERINAT;2016;800000143;800000028;TYPE2;;25;6;0;0;3;1468;135;172;8;0;0;0;0;5675;1570;0;0;1022;4929;167;1064;1;1009;0;13;6;10;19;1043;6113;28511;39;9;0;1;252;280;119;17;0;2;0;0
PERINAT;2016;800000200;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;
PERINAT;2016;800000226;800000069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141;1290;78;;;1;34;47;34;0;;0;0;
PERINAT;2016;800000432;800000093;TYPE1;;15;0;0;0;2;669;45;0;0;0;0;0;0;2445;0;0;0;447;2100;85;469;0;446;0;1;3;10;0;449;10747;1406;5;3;0;1;118;138;82;0;0;0;0;0
PERINAT;2016;800006124;800000044;TYPE3;INT;46;10;15;10;6;3288;223;543;27;511;7;302;13;15161;3301;5241;2859;2346;12124;487;3501;73;2276;3;70;47;1;0;2447;15496;4674;125;22;2;1;1125;1169;843;83;11;35;1;330
PERINAT;2016;800009920;800003071;TYPE2;EXT;53;12;;;6;3074;216;380;5;0;0;0;0;14005;2934;0;0;2302;11897;499;3267;0;2277;0;25;9;14;;2339;;;;10;0;0;0;0;0;0;;13;1;514
PERINAT;2016;810000224;810000471;TYPE1;;18;;;;3;563;77;0;0;0;0;0;0;2238;0;0;0;413;1918;88;508;0;410;0;3;1;1;;419;;;;3;0;1;113;101;81;1;;12;0;0
PERINAT;2016;810000505;810000331;TYPE2;;24;6;;;4;1510;93;196;25;0;0;0;0;5913;1231;0;0;1178;5114;237;1328;7;1161;0;17;9;14;;1199;6665;8176;71;18;22;1;328;380;170;31;2;4;0;0
PERINAT;2016;810000521;810000380;TYPE2;;28;6;;;4;1831;223;208;13;0;0;0;0;7230;1895;0;0;1320;6232;217;1502;1;1303;0;17;9;10;;1346;3659;6612;998;25;15;1;424;414;262;31;0;36;0;0
PERINAT;2016;810000562;810000455;TYPE1;;17;;;;2;798;83;0;0;0;0;0;0;2772;0;0;0;631;2636;109;593;0;627;0;4;3;5;0;637;6944;3922;631;24;0;1;167;168;102;9;;5;0;0
PERINAT;2016;820000032;820000016;TYPE2;;23;12;;;2;1118;89;229;12;0;0;0;0;4759;2039;0;0;792;4047;188;1342;15;781;0;11;5;6;0;806;11348;4242;45;31;0;1;114;133;55;6;1;3;0;0
PERINAT;2016;820000040;820000081;TYPE1;;15;;;;;941;136;0;0;0;0;0;0;3101;0;0;0;669;2785;144;768;0;666;1;3;2;11;;672;;;;21;0;1;436;478;287;10;;2;0;0
PERINAT;2016;820000057;820000131;TYPE1;;20;;;;3;895;102;0;0;0;0;0;0;3019;0;0;0;681;2798;155;847;0;678;0;3;3;4;;688;;;;24;0;1;179;180;106;3;;2;0;0
PERINAT;2016;830000279;830100517;TYPE1;;15;;;;2;980;60;0;0;0;0;0;0;3422;0;0;0;715;2961;102;525;0;711;0;4;2;8;18;724;5087;541;;10;0;1;324;370;225;22;;2;0;0
PERINAT;2016;830000287;830100525;TYPE2;;21;4;;;3;1620;276;156;15;0;0;0;0;5334;927;0;0;1126;4661;203;1112;1;1113;0;13;8;7;;1145;20333;6471;235;92;0;1;471;442;297;18;;3;0;0
PERINAT;2016;830000295;830100533;TYPE1;;20;;;;4;1215;105;0;0;0;0;0;0;4564;0;0;0;892;4033;183;1043;5;880;0;12;2;6;;908;;;;14;0;1;255;193;122;1;;0;0;0
PERINAT;2016;830000311;830100566;TYPE2;;26;9;;;3;1839;131;212;7;0;0;0;0;6590;1760;0;0;1311;5574;213;1263;4;1288;0;23;4;3;;1340;3868;5306;114;109;0;1;338;292;141;26;7;32;0;0
PERINAT;2016;830000337;830100590;TYPE1;;15;;;;3;703;75;0;0;0;0;0;0;2470;0;0;0;481;2175;109;612;0;479;0;2;4;6;;483;789;1615;472;4;0;1;165;198;131;4;2;13;0;0
PERINAT;2016;830000345;830100616;TYPE2;;44;12;6;;6;4321;515;800;20;420;18;0;0;15132;4761;2452;0;3057;13035;577;3413;12;2962;8;95;27;10;0;3173;12471;32955;165;138;2;1;530;504;213;97;2;19;0;0
PERINAT;2016;830100251;830000063;;;;;;;;31;26;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;34;36;19;3;;0;0;0
PERINAT;2016;830100434;830000196;TYPE1;;38;;;;4;3138;1438;0;0;0;0;0;0;7232;0;0;0;1530;6782;363;2083;1;1523;0;7;6;11;;1546;;;;19;0;1;1061;1205;781;30;;105;0;0
PERINAT;2016;830100459;830000212;;;;;;;;6;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;68;52;21;4;;0;1;296
PERINAT;2016;830100608;830100616;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2809;1571;173;;;0;;;;;;;0;
PERINAT;2016;840000285;840000608;TYPE2;;35;6;;;4;1812;213;207;3;0;0;0;0;6909;1153;0;0;1350;6147;327;1956;7;1324;2;26;4;5;;1376;;;;23;0;1;332;350;217;3;;4;1;433
PERINAT;2016;840000343;840000012;TYPE1;;10;;;;2;349;58;0;0;0;0;0;0;1175;0;0;0;226;1050;53;308;0;226;0;0;0;3;;226;1772;2176;1098;3;0;1;104;87;82;3;1;1;0;0
PERINAT;2016;840000392;840000046;TYPE1;;19;;;;4;1521;99;0;0;0;0;0;0;5926;0;0;0;1175;5230;194;1240;0;1168;0;7;6;8;;1183;4812;9978;30;17;0;1;319;275;145;16;;4;0;0
PERINAT;2016;840000418;840004659;TYPE1;;18;;;;3;828;123;0;0;0;0;0;0;2723;0;0;0;524;2336;116;701;0;522;0;2;3;12;;530;1952;4189;199;11;0;1;270;222;187;5;2;2;0;0
PERINAT;2016;840000483;840000087;TYPE1;;25;;;;3;1502;159;0;0;0;0;0;0;5295;0;0;0;1085;4658;203;1118;0;1077;0;8;5;5;0;1099;3889;4696;422;22;0;1;288;333;212;18;4;5;0;0
PERINAT;2016;840000491;130041916;TYPE1;;17;;;;3;1014;132;0;0;0;0;0;0;3633;0;0;0;740;3249;125;688;0;732;0;8;3;5;0;751;5207;5261;;25;0;1;442;385;329;15;11;1;0;0
PERINAT;2016;840000525;840000111;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717;490;;;;1;1;;1;;;0;0;
PERINAT;2016;840000533;840000129;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;39;53;39;0;;0;0;
PERINAT;2016;840001861;840006597;TYPE2;;56;20;6;;6;3925;183;756;41;250;31;0;0;17084;5480;1284;0;3013;14504;472;3571;1;2947;2;66;32;12;;3103;;;;92;0;1;719;647;453;36;;13;0;0
PERINAT;2016;850000118;850013244;TYPE1;;22;;;;4;779;66;0;0;0;0;0;0;3042;0;0;0;593;2734;95;523;1;591;0;2;4;5;;597;;;;5;0;0;0;0;0;0;;6;1;256
PERINAT;2016;850000142;850000019;TYPE2;INT;52;12;6;0;4;4433;1303;470;85;181;45;0;0;13652;3305;1144;0;2469;11784;393;2707;5;2428;1;41;10;11;13;2537;9128;15206;0;42;1;1;673;708;470;34;0;4;1;0
PERINAT;2016;850000175;850009010;TYPE1;;16;;;;3;870;78;0;0;0;0;0;0;3087;0;0;0;714;2948;119;616;0;714;0;0;0;15;0;719;1034;3866;278;22;0;1;151;189;72;11;0;2;0;0
PERINAT;2016;850000209;850000019;CPPR;;;;;;;6;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;;1;16;1999;62;0;0;1;38;0;27;0;0;0;0;0
PERINAT;2016;850000225;850000019;CPPR;EXT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;187;2813;197;0;0;0;0;0;0;0;;0;0;0
PERINAT;2016;850000241;850000084;TYPE1;;15;;;;3;802;69;0;0;0;0;0;0;2978;0;0;0;565;2584;103;559;0;564;0;1;2;7;0;566;6897;2259;146;9;0;1;107;102;71;6;1;0;0;0
PERINAT;2016;850009630;850000035;TYPE1;;19;;;;2;946;50;0;0;0;0;0;0;3383;0;0;0;783;3154;169;904;0;775;0;8;3;6;0;794;4571;3040;346;76;0;1;145;136;125;4;;0;0;0
PERINAT;2016;860000025;860013382;TYPE1;;16;;;;4;1327;168;0;0;0;0;0;0;4337;0;0;0;994;4008;132;722;0;985;0;9;6;17;;1009;1104;6733;68;28;0;1;201;195;148;19;2;0;0;0
PERINAT;2016;860000033;860013382;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;2613;56;;;1;7;12;7;0;0;0;0;
PERINAT;2016;860000058;860014208;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2780;2793;21;;;0;;;;;;;0;
PERINAT;2016;860000223;860014208;TYPE3;EXT;40;9;9;12;5;3490;522;253;4;228;5;295;27;15547;2827;3011;3660;2295;12252;410;3608;44;2234;4;61;62;6;0;2378;6444;10309;0;102;0;1;559;533;331;63;1;56;1;288
